TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
4,53845,Southwest,US,North America,119.98
4,54844,Southwest,US,North America,119.98
4,54734,Southwest,US,North America,119.98
4,54621,Southwest,US,North America,119.98
7,54450,France,FR,Europe,119.98
1,54399,Northwest,US,North America,119.98
4,55110,Southwest,US,North America,119.98
1,55473,Northwest,US,North America,119.98
6,55350,Canada,CA,North America,119.98
7,56092,France,FR,Europe,119.98
4,55990,Southwest,US,North America,119.98
1,55940,Northwest,US,North America,119.98
4,55575,Southwest,US,North America,119.98
4,55630,Southwest,US,North America,119.98
9,55619,Australia,AU,Pacific,119.98
1,55632,Northwest,US,North America,119.98
6,55633,Canada,CA,North America,119.98
4,55634,Southwest,US,North America,119.98
6,57980,Canada,CA,North America,119.98
7,57925,France,FR,Europe,119.98
7,57616,France,FR,Europe,119.98
1,57500,Northwest,US,North America,119.98
6,56772,Canada,CA,North America,119.98
4,56725,Southwest,US,North America,119.98
8,53851,Germany,DE,Europe,119.96
8,53956,Germany,DE,Europe,119.96
1,53365,Northwest,US,North America,119.96
8,52354,Germany,DE,Europe,119.96
4,62043,Southwest,US,North America,119.96
1,61986,Northwest,US,North America,119.96
7,59861,France,FR,Europe,119.96
8,60353,Germany,DE,Europe,119.96
6,58859,Canada,CA,North America,119.96
9,61922,Australia,AU,Pacific,119.95
9,54665,Australia,AU,Pacific,119.95
1,54754,Northwest,US,North America,119.92
6,61394,Canada,CA,North America,119.46
4,57714,Southwest,US,North America,118.97
4,57708,Southwest,US,North America,118.96
4,57973,Southwest,US,North America,118.96
10,53269,United Kingdom,GB,Europe,118.96
4,53301,Southwest,US,North America,118.96
10,60084,United Kingdom,GB,Europe,118.96
10,54164,United Kingdom,GB,Europe,118.47
6,54610,Canada,CA,North America,117.96
4,56918,Southwest,US,North America,117.96
9,54532,Australia,AU,Pacific,117.46
4,62919,Southwest,US,North America,116.46
4,52912,Southwest,US,North America,115.96
10,57401,United Kingdom,GB,Europe,115.95
6,56972,Canada,CA,North America,114.96
10,56359,United Kingdom,GB,Europe,114.96
4,54727,Southwest,US,North America,114.96
6,61461,Canada,CA,North America,114.47
6,60907,Canada,CA,North America,114.46
7,60489,France,FR,Europe,114.46
9,59990,Australia,AU,Pacific,114.46
6,55462,Canada,CA,North America,114.46
4,58220,Southwest,US,North America,114.46
8,52140,Germany,DE,Europe,114.46
1,52939,Northwest,US,North America,113.97
10,49546,United Kingdom,GB,Europe,113.97
10,56409,United Kingdom,GB,Europe,113.96
10,62364,United Kingdom,GB,Europe,113.96
9,61977,Australia,AU,Pacific,113.47
1,53637,Northwest,US,North America,113.47
1,55693,Northwest,US,North America,113.46
4,54232,Southwest,US,North America,111.96
6,61897,Canada,CA,North America,111.96
4,56928,Southwest,US,North America,111.95
4,57992,Southwest,US,North America,111.94
8,62653,Germany,DE,Europe,111.45
6,61499,Canada,CA,North America,111.44
4,56736,Southwest,US,North America,110.96
9,57193,Australia,AU,Pacific,110.96
9,55507,Australia,AU,Pacific,110.46
10,52813,United Kingdom,GB,Europe,110.46
9,52475,Australia,AU,Pacific,110.46
1,61867,Northwest,US,North America,110.46
8,62322,Germany,DE,Europe,110.46
8,61629,Germany,DE,Europe,109.97
6,63312,Canada,CA,North America,109.97
7,53494,France,FR,Europe,109.788
5,55267,Southeast,US,North America,109.788
9,57544,Australia,AU,Pacific,108.98
4,60787,Southwest,US,North America,108.95
4,61220,Southwest,US,North America,108.564
2,63184,Northeast,US,North America,108.564
6,62896,Canada,CA,North America,108.46
8,55362,Germany,DE,Europe,108.46
10,55780,United Kingdom,GB,Europe,108.46
3,49447,Central,US,North America,107.988
1,49863,Northwest,US,North America,107.988
4,52301,Southwest,US,North America,107.94
10,56163,United Kingdom,GB,Europe,107.08
6,58656,Canada,CA,North America,107.08
4,52918,Southwest,US,North America,106.97
1,52656,Northwest,US,North America,106.96
1,55591,Northwest,US,North America,106.96
4,55909,Southwest,US,North America,106.96
4,54171,Southwest,US,North America,106.96
6,53963,Canada,CA,North America,106.96
4,53900,Southwest,US,North America,106.96
6,54627,Canada,CA,North America,106.96
9,54481,Australia,AU,Pacific,106.96
8,59232,Germany,DE,Europe,106.96
1,59784,Northwest,US,North America,106.96
6,59785,Canada,CA,North America,106.96
4,61756,Southwest,US,North America,106.96
4,61579,Southwest,US,North America,106.96
6,57568,Canada,CA,North America,106.95
1,57916,Northwest,US,North America,106.95
6,53148,Canada,CA,North America,106.95
9,55037,Australia,AU,Pacific,106.93
6,61614,Canada,CA,North America,106.93
10,59789,United Kingdom,GB,Europe,106.93
4,58373,Southwest,US,North America,106.93
9,60326,Australia,AU,Pacific,105.95
9,60959,Australia,AU,Pacific,105.95
9,53013,Australia,AU,Pacific,105.45
1,55246,Northwest,US,North America,105.294
8,58967,Germany,DE,Europe,105.294
9,58253,Australia,AU,Pacific,104.98
9,56550,Australia,AU,Pacific,104.98
1,57210,Northwest,US,North America,103.96
9,56804,Australia,AU,Pacific,103.96
1,57608,Northwest,US,North America,103.96
9,57751,Australia,AU,Pacific,103.96
9,54892,Australia,AU,Pacific,103.96
6,54218,Canada,CA,North America,103.96
10,56516,United Kingdom,GB,Europe,103.95
8,53747,Germany,DE,Europe,103.49
6,61831,Canada,CA,North America,103.49
9,62631,Australia,AU,Pacific,103.48
6,59099,Canada,CA,North America,103.48
1,52496,Northwest,US,North America,103.48
4,56624,Southwest,US,North America,103.48
4,56652,Southwest,US,North America,103.48
6,57451,Canada,CA,North America,103.48
4,55770,Southwest,US,North America,103.48
9,53292,Australia,AU,Pacific,103.47
9,57537,Australia,AU,Pacific,103.46
4,62181,Southwest,US,North America,103.46
10,62060,United Kingdom,GB,Europe,102.96
9,63296,Australia,AU,Pacific,102.96
9,55099,Australia,AU,Pacific,102.96
4,53085,Southwest,US,North America,102.48
4,51888,Southwest,US,North America,102.48
10,61297,United Kingdom,GB,Europe,101.95
8,60664,Germany,DE,Europe,101.46
6,55785,Canada,CA,North America,101.46
4,63095,Southwest,US,North America,101.44
6,59446,Canada,CA,North America,100.94
9,59493,Australia,AU,Pacific,100.46
4,61300,Southwest,US,North America,100.46
9,61540,Australia,AU,Pacific,100.46
4,55768,Southwest,US,North America,100.46
4,55581,Southwest,US,North America,100.46
4,53819,Southwest,US,North America,100.46
6,52747,Canada,CA,North America,100.46
4,54336,Southwest,US,North America,100.09
4,57327,Southwest,US,North America,100.09
6,58086,Canada,CA,North America,100.09
10,57569,United Kingdom,GB,Europe,99.96
1,62598,Northwest,US,North America,99.96
8,54067,Germany,DE,Europe,99.94
6,62597,Canada,CA,North America,99.57
6,53632,Canada,CA,North America,99.53
9,55746,Australia,AU,Pacific,99.47
4,55906,Southwest,US,North America,99.47
6,55193,Canada,CA,North America,99.47
9,57694,Australia,AU,Pacific,99.47
1,57824,Northwest,US,North America,99.47
4,56167,Southwest,US,North America,99.47
4,56888,Southwest,US,North America,99.47
1,57222,Northwest,US,North America,99.47
6,62660,Canada,CA,North America,99.47
6,60672,Canada,CA,North America,99.47
4,60922,Southwest,US,North America,99.47
2,61146,Northeast,US,North America,99.47
4,61147,Southwest,US,North America,99.47
4,60015,Southwest,US,North America,99.47
6,58567,Canada,CA,North America,99.47
9,58780,Australia,AU,Pacific,99.47
10,58670,United Kingdom,GB,Europe,98.96
6,62784,Canada,CA,North America,98.96
8,62605,Germany,DE,Europe,98.96
1,61809,Northwest,US,North America,98.96
10,57812,United Kingdom,GB,Europe,98.96
10,56000,United Kingdom,GB,Europe,98.96
8,53850,Germany,DE,Europe,98.96
4,53895,Southwest,US,North America,98.96
4,54495,Southwest,US,North America,98.96
6,52778,Canada,CA,North America,98.96
4,52864,Southwest,US,North America,98.96
4,60575,Southwest,US,North America,98.49
4,56241,Southwest,US,North America,98.48
9,52783,Australia,AU,Pacific,97.97
9,52220,Australia,AU,Pacific,97.97
9,58199,Australia,AU,Pacific,97.96
8,54630,Germany,DE,Europe,97.96
9,58422,Australia,AU,Pacific,97.45
1,60675,Northwest,US,North America,96.96
1,54115,Northwest,US,North America,96.92
9,56073,Australia,AU,Pacific,96.92
6,57873,Canada,CA,North America,96.46
4,57660,Southwest,US,North America,96.46
4,59101,Southwest,US,North America,96.46
7,59529,France,FR,Europe,96.46
4,60662,Southwest,US,North America,96.44
6,55699,Canada,CA,North America,96.43
1,57386,Northwest,US,North America,96.07
1,56143,Northwest,US,North America,96.07
6,51894,Canada,CA,North America,96.07
6,51936,Canada,CA,North America,96.07
6,53024,Canada,CA,North America,96.07
6,61559,Canada,CA,North America,96.07
1,61868,Northwest,US,North America,96.07
6,62253,Canada,CA,North America,96.07
4,62548,Southwest,US,North America,96.07
6,59516,Canada,CA,North America,96.07
4,60472,Southwest,US,North America,96.07
1,58498,Northwest,US,North America,96.07
9,60254,Australia,AU,Pacific,95.94
7,52248,France,FR,Europe,95.94
7,54954,France,FR,Europe,94.98
6,54797,Canada,CA,North America,94.98
10,54693,United Kingdom,GB,Europe,94.97
7,55359,France,FR,Europe,94.97
1,63082,Northwest,US,North America,94.97
6,63083,Canada,CA,North America,94.48
10,62972,United Kingdom,GB,Europe,94.48
1,63024,Northwest,US,North America,94.48
4,60344,Southwest,US,North America,94.48
4,59524,Southwest,US,North America,94.48
4,59596,Southwest,US,North America,94.48
4,59597,Southwest,US,North America,94.48
6,59670,Canada,CA,North America,94.48
6,58437,Canada,CA,North America,94.48
4,59302,Southwest,US,North America,94.48
6,62491,Canada,CA,North America,94.48
7,61884,France,FR,Europe,94.48
6,61455,Canada,CA,North America,94.48
6,61130,Canada,CA,North America,94.48
1,54902,Northwest,US,North America,94.48
10,54069,United Kingdom,GB,Europe,94.48
10,54070,United Kingdom,GB,Europe,94.48
6,56293,Canada,CA,North America,94.48
9,56495,Australia,AU,Pacific,94.48
6,56814,Canada,CA,North America,94.48
9,57312,Australia,AU,Pacific,94.48
7,57274,France,FR,Europe,94.48
6,57983,Canada,CA,North America,94.48
10,58269,United Kingdom,GB,Europe,94.48
7,52136,France,FR,Europe,94.48
4,52497,Southwest,US,North America,94.48
1,52384,Northwest,US,North America,94.48
7,52596,France,FR,Europe,94.48
6,52040,Canada,CA,North America,94.48
1,53150,Northwest,US,North America,94.48
6,53151,Canada,CA,North America,94.48
1,53416,Northwest,US,North America,94.46
1,58150,Northwest,US,North America,94.46
9,56490,Australia,AU,Pacific,94.46
9,56600,Australia,AU,Pacific,94.46
1,56149,Northwest,US,North America,94.46
6,54614,Canada,CA,North America,94.46
6,54395,Canada,CA,North America,94.46
4,61872,Southwest,US,North America,94.46
9,62092,Australia,AU,Pacific,94.46
4,62648,Southwest,US,North America,94.46
6,59518,Canada,CA,North America,94.46
6,60581,Canada,CA,North America,94.46
6,49519,Canada,CA,North America,94.367
6,50666,Canada,CA,North America,94.367
10,56667,United Kingdom,GB,Europe,93.97
6,56403,Canada,CA,North America,93.97
4,57715,Southwest,US,North America,93.97
4,59603,Southwest,US,North America,93.97
8,62729,Germany,DE,Europe,93.97
4,62751,Southwest,US,North America,93.97
8,60798,Germany,DE,Europe,93.97
1,59774,Northwest,US,North America,93.96
4,58860,Southwest,US,North America,93.49
6,61126,Canada,CA,North America,93.49
6,62303,Canada,CA,North America,93.49
7,58164,France,FR,Europe,93.49
7,56933,France,FR,Europe,93.49
9,55182,Australia,AU,Pacific,93.49
7,55775,France,FR,Europe,93.49
9,53010,Australia,AU,Pacific,93.49
9,60701,Australia,AU,Pacific,93.48
7,61460,France,FR,Europe,93.48
4,61608,Southwest,US,North America,93.46
1,58493,Northwest,US,North America,93.46
4,53144,Southwest,US,North America,93.46
6,55109,Canada,CA,North America,93.46
1,55053,Northwest,US,North America,93.46
1,58303,Northwest,US,North America,93.46
9,57485,Australia,AU,Pacific,92.97
10,56001,United Kingdom,GB,Europe,92.97
9,58715,Australia,AU,Pacific,92.97
10,62200,United Kingdom,GB,Europe,92.97
10,61762,United Kingdom,GB,Europe,92.96
9,62878,Australia,AU,Pacific,92.96
7,56671,France,FR,Europe,92.96
10,52949,United Kingdom,GB,Europe,92.96
9,55558,Australia,AU,Pacific,92.48
7,58444,France,FR,Europe,92.48
1,58555,Northwest,US,North America,92.08
6,54836,Canada,CA,North America,92.08
9,53984,Australia,AU,Pacific,91.97
6,58390,Canada,CA,North America,91.97
4,61351,Southwest,US,North America,91.97
7,52987,France,FR,Europe,91.96
6,53097,Canada,CA,North America,91.95
6,53278,Canada,CA,North America,91.95
4,51913,Southwest,US,North America,91.95
6,52595,Canada,CA,North America,91.95
6,55107,Canada,CA,North America,91.95
6,55353,Canada,CA,North America,91.95
10,58103,United Kingdom,GB,Europe,91.95
1,62425,Northwest,US,North America,91.95
1,59592,Northwest,US,North America,91.95
9,60052,Australia,AU,Pacific,91.95
10,55651,United Kingdom,GB,Europe,91.94
6,53835,Canada,CA,North America,91.58
1,52077,Northwest,US,North America,91.58
4,53025,Southwest,US,North America,91.58
1,59772,Northwest,US,North America,91.58
7,56778,France,FR,Europe,91.26
9,52582,Australia,AU,Pacific,90.95
9,59082,Australia,AU,Pacific,90.95
1,63143,Northwest,US,North America,90.588
7,60078,France,FR,Europe,90.58
10,56091,United Kingdom,GB,Europe,90.58
7,60075,France,FR,Europe,90.47
1,58381,Northwest,US,North America,90.47
1,49883,Northwest,US,North America,89.988
8,54345,Germany,DE,Europe,89.98
1,56574,Northwest,US,North America,89.98
4,56712,Southwest,US,North America,89.97
1,56982,Northwest,US,North America,89.97
4,57711,Southwest,US,North America,89.97
4,54003,Southwest,US,North America,89.97
4,54741,Southwest,US,North America,89.97
1,54790,Northwest,US,North America,89.97
1,55579,Northwest,US,North America,89.97
1,55709,Northwest,US,North America,89.97
1,55707,Northwest,US,North America,89.97
9,52583,Australia,AU,Pacific,89.97
6,52434,Canada,CA,North America,89.97
8,52100,Germany,DE,Europe,89.97
4,52245,Southwest,US,North America,89.97
4,51899,Southwest,US,North America,89.97
1,52904,Northwest,US,North America,89.97
7,60411,France,FR,Europe,89.97
7,59677,France,FR,Europe,89.97
4,59599,Southwest,US,North America,89.97
7,59794,France,FR,Europe,89.97
6,59856,Canada,CA,North America,89.97
4,61814,Southwest,US,North America,89.97
10,61941,United Kingdom,GB,Europe,89.97
6,62114,Canada,CA,North America,89.97
6,62051,Canada,CA,North America,89.97
6,61396,Canada,CA,North America,89.97
1,61293,Northwest,US,North America,89.97
8,61571,Germany,DE,Europe,89.97
10,62911,United Kingdom,GB,Europe,89.97
4,55635,Southwest,US,North America,89.95
6,51943,Canada,CA,North America,89.47
6,51937,Canada,CA,North America,89.46
4,52175,Southwest,US,North America,89.46
4,56076,Southwest,US,North America,89.46
9,54977,Australia,AU,Pacific,89.46
6,54733,Canada,CA,North America,89.46
9,54823,Australia,AU,Pacific,89.46
9,54106,Australia,AU,Pacific,89.46
1,54209,Northwest,US,North America,89.46
4,56613,Southwest,US,North America,89.46
6,56450,Canada,CA,North America,89.46
6,61122,Canada,CA,North America,89.46
1,60397,Northwest,US,North America,89.46
4,60136,Southwest,US,North America,89.46
9,59279,Australia,AU,Pacific,88.98
10,60919,United Kingdom,GB,Europe,88.98
8,62432,Germany,DE,Europe,88.98
9,62402,Australia,AU,Pacific,88.98
9,57487,Australia,AU,Pacific,88.98
4,58040,Southwest,US,North America,88.98
9,53833,Australia,AU,Pacific,88.98
9,54894,Australia,AU,Pacific,88.98
9,56024,Australia,AU,Pacific,88.98
9,55621,Australia,AU,Pacific,88.98
6,55743,Canada,CA,North America,88.98
9,53192,Australia,AU,Pacific,88.98
4,52977,Southwest,US,North America,88.97
9,52293,Australia,AU,Pacific,88.97
6,55190,Canada,CA,North America,88.97
7,55427,France,FR,Europe,88.97
1,54392,Northwest,US,North America,88.97
6,54443,Canada,CA,North America,88.97
1,54541,Northwest,US,North America,88.97
9,54595,Australia,AU,Pacific,88.97
9,53882,Australia,AU,Pacific,88.97
7,57929,France,FR,Europe,88.97
10,57819,United Kingdom,GB,Europe,88.97
4,57709,Southwest,US,North America,88.97
4,62894,Southwest,US,North America,88.97
10,61821,United Kingdom,GB,Europe,88.97
8,61070,Germany,DE,Europe,88.97
6,61552,Canada,CA,North America,88.97
10,59177,United Kingdom,GB,Europe,88.97
7,60153,France,FR,Europe,88.97
7,59534,France,FR,Europe,88.97
10,59742,United Kingdom,GB,Europe,88.97
